what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1412186352188
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1412186352264
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1412186352272
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1412186352331
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1412186352334
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1412186352375
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1412186352378
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1412186352392
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1412186352462
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1412186352476
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1412186352707
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1412186352770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186356428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1412186356444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186367410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186370572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186373195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186375956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186384206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1412186386016
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1412186387329
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.debug",1412186395116
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1412186396764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186415308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412186460170
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1412186460191
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1412187907543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187914675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187914806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187917486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187925299
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1412187925331
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1412187926579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187930672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187939839
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1412187939853
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412187942414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412187977639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412188013340
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1412188018268
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1412188033377
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1412188033512
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1412188049163
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1412188050523
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1412188052067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412188062410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1412188080624
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1412188080645
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1412188082276
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1412188082376
