what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1403193967124
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1403193972709
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1403193972724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403193980883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194020649
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403194023223
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1403194023223
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403194028620
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403194030211
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1403194032115
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403194032115
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.synchronize",1403194042177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194042457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194042504
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194042863
activated,perspective,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui.TeamSynchronizingPerspective",1403194042863
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403194042879
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194042925
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403194044891
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1403194045220
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194059468
opened,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1403194065942
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1403194065958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194066270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194066987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403194076815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403194119575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403194131649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403194131883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403194133755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403194140791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403194164768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403194170462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194177217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194193180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403194230417
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194284502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194287342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403194418878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194461103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194461116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194461432
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1403194461434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194461449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194462143
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1403194466657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194466934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194467235
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194484839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194487687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194493110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194493122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194493432
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.commit",1403194493437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194493456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194494131
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1403194531130
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1403194531155
closed,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1403194531155
activated,perspective,,,"Hamdoune",1403194534964
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1403194534977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194542930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194547520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403194554315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195679228
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1403195681224
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1403195693611
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1403195693632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195698173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195746436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195760996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195782269
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1403195785811
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403195855043
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403195855088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403195860961
